3_19 0 0 1 0 1 0 1 1 0 1
3_18 0 1 1 0 0 1 0 0 0 0
3_15 1 1 1 1 0 0 0 1 1 0
3_14 0 1 1 1 0 0 0 1 1 1
3_17 1 0 0 0 0 1 1 0 0 0
3_16 0 1 1 0 1 0 0 0 1 1
3_11 0 0 0 0 1 1 1 0 1 1
3_10 1 0 0 0 1 0 1 1 1 1
3_13 1 1 1 1 0 1 0 1 0 0
3_12 0 0 1 1 1 1 1 0 0 1
3_68 0 0 0 1 0 0 1 1 1 1
3_69 1 1 0 0 1 1 0 0 0 0
3_60 1 0 0 0 1 0 0 0 1 1
3_61 1 1 0 1 1 1 1 0 0 0
3_62 1 1 0 0 1 0 0 1 0 0
3_63 1 0 1 1 0 1 0 1 0 1
3_64 0 0 1 0 1 0 1 0 1 0
3_65 1 0 0 0 1 0 1 1 0 0
3_66 1 0 0 1 1 0 0 0 1 0
3_67 1 1 0 0 1 1 0 0 1 0
3_95 1 1 0 1 1 1 0 0 0 1
3_94 0 0 0 1 1 0 0 0 1 1
3_97 1 1 1 1 0 0 1 1 0 1
3_96 1 0 1 0 1 1 1 0 1 1
3_91 0 1 1 0 1 1 1 0 0 1
3_90 0 1 1 0 1 1 0 1 1 1
3_93 1 0 0 0 0 1 1 0 0 1
3_92 1 0 1 0 1 1 1 0 0 0
3_99 1 1 1 1 0 0 0 1 0 0
3_98 1 0 0 1 1 0 0 0 1 0
3_79 1 1 1 1 1 0 0 1 0 0
3_78 1 1 0 0 1 1 1 1 0 0
3_73 0 1 1 1 0 1 0 0 1 1
3_72 0 1 1 0 0 1 1 0 1 0
3_71 1 1 0 0 1 1 0 1 1 1
3_70 1 1 1 0 1 0 0 1 1 0
3_77 1 1 1 1 1 0 0 1 0 0
3_76 1 0 0 1 0 1 0 0 0 0
3_75 1 1 1 1 0 0 0 1 0 1
3_74 1 0 1 1 0 1 0 0 1 0
3_46 1 1 0 1 0 0 1 0 1 1
3_47 0 0 0 1 1 1 1 1 0 1
3_44 1 0 0 1 1 0 0 0 1 1
3_45 1 1 1 1 0 1 0 1 0 1
3_42 0 1 1 1 0 0 0 0 1 0
3_43 1 1 0 1 0 0 1 0 1 1
3_40 1 0 1 0 1 1 0 1 0 1
3_41 1 0 1 1 0 1 0 0 0 0
3_48 0 1 0 1 1 0 1 0 0 0
3_49 1 0 1 0 1 0 0 1 1 1
3_51 0 1 0 0 0 1 0 0 1 0
3_50 1 0 0 1 1 1 1 0 0 0
3_53 0 0 1 0 0 0 1 0 1 0
3_52 0 1 0 1 1 1 1 1 0 0
3_55 1 1 1 1 0 1 1 0 0 1
3_54 1 0 0 0 1 1 0 1 0 1
3_57 0 1 0 1 0 1 0 0 1 0
3_56 1 0 0 1 1 0 0 0 0 0
3_59 1 0 1 0 1 1 0 0 1 1
3_58 0 1 0 0 0 1 0 1 1 0
3_1 0 0 0 0 1 0 1 1 1 0
3_0 1 1 0 0 0 0 0 0 0 1
3_3 1 0 1 0 1 0 1 0 0 0
3_2 0 1 1 0 0 1 1 0 0 0
3_5 0 0 0 1 1 1 1 1 0 0
3_4 0 0 1 1 0 1 0 1 0 0
3_7 1 0 0 0 0 0 0 1 0 1
3_6 1 1 1 1 0 0 1 0 1 0
3_9 0 1 0 0 1 0 1 0 1 1
3_8 0 0 0 1 1 0 0 0 1 0
3_24 1 0 1 0 1 1 0 0 0 1
3_25 1 1 0 0 1 0 1 0 0 1
3_26 0 0 0 1 1 1 0 1 1 0
3_27 1 1 0 1 1 0 1 1 1 1
3_20 1 0 1 0 0 0 1 1 1 1
3_21 1 0 0 0 1 0 1 1 0 1
3_22 0 0 0 1 0 0 1 1 0 0
3_23 0 0 1 1 1 0 1 1 0 0
3_28 1 1 0 0 1 0 1 0 0 1
3_29 0 0 1 1 0 1 0 1 0 0
3_37 0 1 1 1 1 0 0 1 1 0
3_36 0 1 0 0 0 1 0 1 0 1
3_35 1 0 0 1 0 1 0 1 1 1
3_34 1 1 0 1 1 1 1 0 1 0
3_33 1 0 0 1 1 1 0 1 0 0
3_32 1 0 0 1 1 1 0 1 1 0
3_31 1 0 0 1 1 0 1 0 0 0
3_30 0 1 0 0 1 0 1 0 1 1
3_39 0 0 1 0 0 1 1 1 1 0
3_38 1 0 1 0 1 0 0 0 1 0
3_88 1 0 1 1 0 0 1 1 1 0
3_89 1 0 1 1 0 1 0 0 0 0
3_82 1 1 1 1 1 1 0 1 0 0
3_83 1 1 1 1 0 1 1 0 1 0
3_80 0 1 1 0 0 1 0 0 0 1
3_81 0 1 0 0 1 0 0 1 1 1
3_86 0 0 1 1 1 0 1 1 1 1
3_87 0 1 1 1 0 0 0 1 1 0
3_84 0 1 0 1 1 0 0 1 0 0
3_85 0 0 1 0 1 0 1 0 0 0
