0_8 0 1 0 0 0 0 0 1 1 0
0_9 1 1 0 0 1 0 1 0 0 1
0_6 1 0 1 0 0 1 1 1 0 1
0_7 0 0 1 0 1 0 0 1 1 1
0_4 0 0 1 1 1 1 1 1 1 0
0_5 1 1 0 1 0 1 1 1 1 1
0_2 0 0 0 1 0 1 1 0 1 1
0_3 1 1 1 1 1 0 0 0 0 0
0_0 0 1 1 1 0 1 0 0 1 1
0_1 0 1 1 0 1 0 1 0 0 1
0_29 0 0 0 1 0 1 1 0 1 1
0_28 1 1 0 0 0 1 0 1 0 1
0_21 1 0 1 1 1 0 1 1 1 0
0_20 1 1 1 0 0 0 0 0 1 0
0_23 1 1 0 1 0 1 1 0 0 1
0_22 0 1 1 1 0 0 0 0 1 1
0_25 1 0 0 1 1 0 0 0 0 1
0_24 0 1 1 0 1 1 0 0 1 0
0_27 1 0 1 0 1 1 0 0 0 0
0_26 0 0 0 0 1 1 1 0 1 1
0_58 1 0 1 0 0 0 1 0 1 1
0_59 1 0 1 1 0 0 0 0 1 1
0_54 1 1 0 0 0 1 1 1 0 1
0_55 1 1 0 1 1 0 0 0 0 1
0_56 1 1 0 1 0 0 1 1 0 0
0_57 0 0 1 1 0 1 1 1 0 0
0_50 0 0 1 0 0 1 1 0 0 1
0_51 0 1 0 1 1 0 0 1 1 0
0_52 0 1 0 1 0 0 1 1 0 0
0_53 1 1 1 0 0 0 0 1 1 0
0_49 1 0 1 1 0 1 1 1 0 0
0_48 1 1 0 1 1 1 1 1 0 0
0_47 0 1 1 1 0 1 0 0 1 0
0_46 0 1 0 0 1 0 0 1 1 1
0_45 0 1 0 1 1 1 0 0 0 1
0_44 0 1 1 1 1 1 1 1 1 0
0_43 0 1 1 1 0 1 1 1 1 0
0_42 1 0 1 1 1 0 1 1 1 0
0_41 1 1 1 0 1 0 0 0 1 0
0_40 0 0 0 0 1 0 0 0 1 0
0_78 1 1 1 1 0 0 1 1 0 1
0_79 0 0 1 0 1 0 1 1 0 0
0_72 1 0 0 0 1 1 0 0 0 1
0_73 0 1 0 1 1 0 1 0 0 0
0_70 1 1 1 1 0 1 0 0 1 0
0_71 1 1 0 1 1 0 1 1 1 0
0_76 1 0 0 1 0 1 1 0 0 0
0_77 0 0 0 1 0 1 1 0 1 1
0_74 1 0 1 1 1 0 1 0 0 0
0_75 1 1 1 0 1 1 1 0 1 0
0_98 0 0 1 0 1 1 0 0 0 1
0_99 0 0 1 1 0 1 1 1 0 0
0_90 1 0 1 0 0 1 0 1 1 1
0_91 0 1 1 1 0 0 0 0 1 1
0_92 1 0 1 0 0 0 1 0 0 0
0_93 1 1 1 0 1 0 0 0 0 0
0_94 0 1 1 0 1 0 0 0 0 0
0_95 1 0 1 0 1 1 1 1 0 1
0_96 1 1 0 1 1 0 0 0 0 1
0_97 1 0 1 0 1 1 0 0 0 1
0_65 0 1 0 0 0 0 1 1 1 1
0_64 1 1 0 1 0 1 0 0 1 0
0_67 0 0 0 0 1 1 0 0 1 1
0_66 0 1 1 0 1 0 1 0 0 0
0_61 1 1 0 1 1 0 0 0 0 0
0_60 1 0 1 1 0 0 1 1 0 0
0_63 1 0 0 1 0 0 0 1 0 0
0_62 1 1 1 0 0 0 1 0 1 0
0_69 1 0 1 1 1 1 0 0 1 0
0_68 0 1 0 1 1 1 0 1 1 0
0_89 1 1 1 0 1 1 0 0 0 0
0_88 0 0 1 1 1 1 0 1 1 0
0_83 1 1 0 0 0 1 1 1 1 0
0_82 0 1 0 1 0 0 1 0 1 0
0_81 1 1 0 0 1 0 0 1 1 0
0_80 1 1 0 0 0 0 1 1 0 0
0_87 0 1 0 0 1 1 1 0 1 1
0_86 0 1 1 0 1 0 0 0 1 0
0_85 0 1 0 0 1 1 1 1 0 0
0_84 1 1 0 0 0 0 0 0 1 1
0_10 1 0 1 0 1 0 1 1 0 0
0_11 0 1 0 1 1 0 0 0 0 0
0_12 1 1 1 1 0 0 0 1 0 0
0_13 0 0 0 0 0 1 1 0 1 1
0_14 0 0 0 1 1 0 1 1 0 1
0_15 0 0 1 1 0 1 1 1 1 0
0_16 0 1 0 0 0 1 0 1 1 1
0_17 1 1 1 0 1 0 1 0 0 0
0_18 0 0 0 1 0 0 0 1 1 0
0_19 1 0 0 1 1 1 0 1 1 0
0_38 0 0 1 0 0 0 1 1 1 1
0_39 0 1 0 1 1 0 0 1 1 1
0_36 1 0 0 1 0 0 1 1 1 1
0_37 1 1 0 1 1 0 0 0 1 0
0_34 0 0 1 0 1 0 0 0 0 1
0_35 0 1 1 0 0 1 0 1 0 0
0_32 1 0 0 1 0 1 1 1 0 1
0_33 0 0 1 1 1 0 0 1 0 0
0_30 1 0 0 0 0 1 1 0 1 0
0_31 1 0 0 1 1 0 1 0 1 0
