1_44 0 1 0 0 1 0 1 0 0 1
1_45 1 0 1 0 1 1 0 1 0 0
1_46 0 1 0 0 1 1 0 0 0 1
1_47 1 0 1 0 1 1 0 0 1 1
1_40 1 1 0 0 0 1 0 1 0 0
1_41 0 1 1 0 0 1 1 1 0 0
1_42 0 0 1 1 0 0 1 0 1 0
1_43 1 1 1 1 0 0 0 0 1 1
1_48 1 0 1 0 0 0 1 0 0 1
1_49 0 0 1 0 0 1 1 1 0 0
1_7 0 1 1 1 0 1 1 0 0 0
1_6 1 1 1 1 0 0 1 1 1 0
1_5 1 1 0 0 0 1 1 0 1 0
1_4 0 1 0 0 0 1 1 1 0 0
1_3 0 1 1 1 0 1 0 1 0 1
1_2 1 1 0 1 0 0 0 1 1 1
1_1 1 0 0 0 1 0 1 1 0 1
1_0 1 1 1 0 0 1 0 0 0 1
1_9 1 1 0 0 1 0 0 1 1 1
1_8 0 0 1 0 0 1 1 0 1 0
1_31 1 0 1 1 0 0 1 0 1 1
1_30 1 1 0 1 1 1 0 1 1 0
1_33 0 1 1 0 1 1 1 0 1 0
1_32 0 0 1 1 0 0 0 0 0 1
1_35 1 0 1 0 1 1 1 1 1 0
1_34 1 1 0 1 1 1 1 1 0 0
1_37 0 0 1 0 1 0 0 1 0 0
1_36 0 1 1 0 1 0 1 0 1 1
1_39 1 1 1 0 1 1 0 0 0 1
1_38 0 1 0 1 0 0 0 1 1 1
1_57 0 1 1 0 0 1 1 0 1 1
1_56 0 1 0 1 0 1 1 1 1 0
1_55 0 0 0 0 1 1 1 1 0 1
1_54 0 0 1 1 1 1 0 1 0 0
1_53 0 0 0 0 0 0 1 1 0 1
1_52 1 0 1 1 0 0 1 1 0 0
1_51 0 0 0 1 0 1 1 0 0 1
1_50 1 0 1 0 0 1 0 0 1 0
1_59 0 0 1 1 0 1 0 1 1 0
1_58 1 0 0 0 0 1 0 0 0 1
1_62 0 0 1 1 0 1 0 1 0 0
1_63 1 0 0 0 0 0 1 0 1 1
1_60 0 1 0 1 1 0 1 1 0 1
1_61 1 1 0 0 0 1 1 0 1 0
1_66 0 1 1 1 1 1 0 0 1 1
1_67 0 1 1 0 0 1 0 1 0 1
1_64 0 1 0 0 1 1 1 0 1 1
1_65 1 0 1 1 0 0 0 1 1 1
1_68 1 1 0 0 1 1 0 1 0 0
1_69 0 0 1 1 1 0 1 0 1 1
1_79 0 1 0 1 0 1 0 0 0 0
1_78 0 1 0 1 1 0 1 1 1 0
1_75 0 1 1 0 0 1 0 0 0 0
1_74 0 1 1 1 0 0 1 0 1 1
1_77 1 1 0 0 0 0 0 0 1 1
1_76 1 1 0 0 0 1 0 0 0 1
1_71 1 1 1 0 0 0 1 0 0 0
1_70 1 1 0 0 0 0 0 1 0 0
1_73 0 1 1 1 0 1 1 0 1 1
1_72 0 1 1 1 0 0 1 1 1 0
1_19 1 1 1 0 1 0 0 0 0 0
1_18 0 1 0 1 0 0 0 0 0 1
1_13 1 0 0 0 0 1 0 1 1 0
1_12 0 0 0 0 0 1 1 1 1 1
1_11 1 0 1 1 1 1 1 1 1 0
1_10 1 1 0 1 1 0 1 1 0 0
1_17 0 0 1 0 1 0 1 1 1 1
1_16 1 0 0 0 0 0 0 0 1 0
1_15 0 1 1 0 0 1 1 1 1 0
1_14 0 0 1 0 0 0 1 1 1 0
1_80 0 1 1 1 0 1 0 1 0 0
1_81 0 0 0 1 0 1 0 0 0 1
1_82 1 0 1 1 0 1 0 1 0 0
1_83 0 1 1 1 0 1 0 0 1 0
1_84 1 1 0 1 0 0 0 1 0 1
1_85 1 0 0 0 0 0 1 0 1 1
1_86 1 0 1 0 0 1 1 1 0 0
1_87 0 0 1 0 1 0 0 0 0 1
1_88 0 1 0 0 1 1 1 0 0 0
1_89 0 1 1 1 0 0 1 1 0 0
1_93 1 1 0 1 1 0 1 0 0 0
1_92 1 1 1 0 1 1 1 0 1 0
1_91 0 0 0 1 1 0 0 1 1 0
1_90 1 0 0 0 1 1 0 1 1 0
1_97 0 1 0 1 0 0 1 0 0 0
1_96 0 0 1 0 1 1 0 0 0 1
1_95 0 1 1 1 1 0 1 0 0 0
1_94 1 0 0 1 1 0 0 1 1 1
1_99 1 1 0 1 1 0 1 0 1 0
1_98 1 1 1 1 1 0 0 0 1 0
1_26 1 0 0 1 0 0 0 0 1 0
1_27 0 1 1 1 0 0 0 0 1 1
1_24 1 0 0 1 1 0 0 0 0 0
1_25 1 0 1 0 1 0 0 1 0 0
1_22 1 1 0 1 0 0 0 1 1 0
1_23 0 0 0 0 0 0 0 0 1 1
1_20 0 1 1 1 0 0 1 0 1 1
1_21 1 1 0 0 1 0 1 0 1 1
1_28 0 0 0 1 1 1 0 0 0 1
1_29 1 0 0 1 1 0 0 0 0 0
