3_19 1 0 1 0 1 1 1 0 0 0
3_18 1 1 1 1 0 1 0 1 0 1
3_15 0 0 0 0 1 1 1 0 1 0
3_14 0 0 0 1 0 1 0 1 0 1
3_17 0 0 1 0 0 0 1 0 1 1
3_16 0 0 1 0 1 0 1 0 0 1
3_11 1 0 1 0 0 0 0 1 0 1
3_10 1 1 0 0 0 1 1 0 0 1
3_13 0 1 1 0 0 1 1 0 1 0
3_12 0 1 0 1 1 0 1 1 0 0
3_68 1 1 0 1 0 1 1 1 0 1
3_69 0 0 0 0 0 1 0 1 1 0
3_60 1 1 0 0 0 1 1 0 1 1
3_61 1 1 0 0 0 1 1 1 0 0
3_62 1 1 0 0 0 0 1 0 0 1
3_63 1 0 0 1 0 1 1 0 1 0
3_64 1 0 1 1 1 0 0 0 1 1
3_65 1 0 1 1 1 1 0 1 1 0
3_66 1 0 0 0 0 1 0 1 1 1
3_67 1 1 0 1 1 0 0 1 0 0
3_95 0 0 0 1 1 1 0 0 0 0
3_94 0 1 1 0 1 0 1 1 1 0
3_97 1 0 0 1 1 0 0 1 0 0
3_96 1 1 1 0 0 0 1 1 0 0
3_91 1 0 0 1 1 1 1 1 0 1
3_90 0 0 0 1 1 1 0 1 0 1
3_93 1 0 0 0 1 1 1 0 1 0
3_92 0 0 1 0 0 1 0 1 0 1
3_99 0 0 0 1 1 0 0 0 0 1
3_98 1 0 0 1 0 1 0 1 0 0
3_79 0 1 1 0 1 0 1 0 1 0
3_78 1 1 0 0 0 1 0 0 1 0
3_73 0 1 1 1 0 0 0 0 1 1
3_72 1 0 0 1 0 1 1 0 1 0
3_71 0 0 1 0 1 0 0 0 1 0
3_70 0 1 1 1 1 1 0 1 1 1
3_77 1 0 0 0 1 1 0 0 1 0
3_76 1 1 1 0 1 1 0 1 0 0
3_75 1 1 0 0 1 0 0 1 0 0
3_74 1 1 1 0 0 0 1 1 0 1
3_46 0 1 0 0 1 1 0 1 0 0
3_47 1 1 0 0 0 1 0 1 0 0
3_44 0 0 1 1 0 0 1 1 1 1
3_45 0 1 0 1 1 1 0 0 0 0
3_42 1 0 1 1 0 1 1 1 0 0
3_43 1 0 0 1 1 1 1 0 0 1
3_40 1 0 1 0 0 0 0 1 1 1
3_41 0 1 0 1 0 1 0 1 0 1
3_48 0 1 1 1 0 1 0 0 0 1
3_49 0 1 1 0 1 0 0 0 1 0
3_51 1 0 0 1 0 0 0 1 0 1
3_50 0 0 1 0 0 1 1 0 0 1
3_53 0 1 1 0 0 0 1 1 0 1
3_52 1 1 0 1 0 0 0 1 1 1
3_55 1 0 0 1 0 1 0 0 1 0
3_54 1 0 0 1 1 0 0 0 1 0
3_57 0 1 1 0 0 0 0 1 1 1
3_56 1 1 1 0 0 1 0 1 0 1
3_59 0 1 1 1 1 0 1 1 0 1
3_58 0 0 1 1 1 0 0 0 1 0
3_1 0 1 0 0 0 0 1 1 1 1
3_0 1 1 1 1 0 0 1 0 0 0
3_3 1 0 0 0 0 0 1 1 1 1
3_2 0 1 1 1 0 0 0 1 0 0
3_5 0 1 0 1 1 1 0 1 1 1
3_4 0 1 1 0 0 0 0 0 1 1
3_7 0 1 1 1 0 1 1 0 1 1
3_6 0 1 0 1 0 0 0 0 0 1
3_9 1 1 1 0 0 1 0 0 1 0
3_8 1 0 0 1 1 0 1 0 0 0
3_24 1 1 0 1 0 0 0 1 1 0
3_25 1 0 0 1 1 1 0 0 0 1
3_26 0 1 0 1 0 1 1 1 1 0
3_27 1 1 0 0 1 0 1 0 1 0
3_20 0 0 0 0 0 0 1 1 0 1
3_21 0 1 1 0 1 1 1 0 0 0
3_22 1 1 0 0 0 1 0 1 1 0
3_23 1 0 0 0 0 1 0 1 1 0
3_28 0 0 1 1 1 0 0 1 1 1
3_29 1 0 1 1 0 0 1 1 0 1
3_37 0 1 0 0 1 1 0 0 0 1
3_36 1 1 1 1 1 0 1 0 0 1
3_35 0 1 0 1 0 1 1 0 0 0
3_34 0 1 1 1 1 1 0 0 0 0
3_33 1 0 0 1 0 0 1 0 0 0
3_32 0 0 0 0 0 1 1 1 1 0
3_31 1 0 1 0 0 1 0 1 0 1
3_30 1 1 0 0 1 0 0 1 1 1
3_39 0 1 0 0 0 1 0 1 0 0
3_38 0 1 1 1 1 0 0 1 0 0
3_88 0 1 1 0 0 0 0 1 0 0
3_89 0 1 0 1 1 1 1 0 1 0
3_82 0 1 1 0 1 0 0 1 1 0
3_83 1 0 1 1 0 0 0 1 1 0
3_80 1 1 1 0 0 0 1 0 0 1
3_81 1 0 1 0 1 1 1 1 0 0
3_86 1 0 1 1 1 1 0 0 1 0
3_87 1 1 0 1 0 1 1 0 0 1
3_84 0 0 0 1 1 0 0 1 0 1
3_85 1 0 0 1 0 1 1 0 1 0
