2_89 1 1 0 1 0 1 1 1 0 0
2_88 1 0 1 1 1 0 0 0 1 0
2_85 0 1 0 0 1 1 1 1 0 0
2_84 0 1 1 0 0 1 1 1 0 0
2_87 0 1 1 0 0 0 0 1 0 0
2_86 0 1 1 1 0 1 1 1 1 0
2_81 1 1 0 0 0 1 0 0 0 1
2_80 1 0 1 0 0 0 1 1 1 1
2_83 1 1 0 0 0 1 0 1 1 1
2_82 0 1 0 1 1 0 1 1 0 1
2_70 1 1 0 1 0 1 0 1 0 0
2_71 1 0 0 0 0 1 1 1 1 0
2_72 1 1 0 0 1 0 1 1 0 0
2_73 0 1 1 1 0 1 1 0 1 0
2_74 0 0 0 1 1 0 1 0 0 1
2_75 0 1 0 1 0 1 1 1 1 1
2_76 0 0 1 0 0 1 1 0 0 1
2_77 1 1 0 0 1 0 1 1 1 0
2_78 0 0 1 1 0 0 0 1 1 1
2_79 0 0 1 1 0 1 0 0 1 0
2_63 0 1 1 1 1 1 0 0 0 0
2_62 0 0 1 0 1 0 1 1 1 0
2_61 1 1 0 0 0 0 1 0 1 0
2_60 0 0 1 1 1 0 1 0 1 0
2_67 0 1 0 0 1 1 1 0 0 0
2_66 0 0 0 1 1 1 1 0 0 1
2_65 0 0 1 0 1 0 0 1 1 0
2_64 1 0 0 0 0 1 1 0 1 1
2_69 1 0 1 0 1 0 1 0 0 1
2_68 0 1 0 1 1 0 1 0 1 1
2_8 0 0 0 1 0 1 1 1 0 0
2_9 0 0 1 1 0 0 0 0 0 1
2_0 1 0 1 0 0 0 1 1 0 0
2_1 1 1 0 0 0 1 1 1 0 1
2_2 0 0 1 1 0 0 1 0 0 0
2_3 1 0 1 1 0 1 0 1 1 0
2_4 0 1 1 1 0 0 1 0 0 0
2_5 0 0 1 1 1 0 1 0 0 1
2_6 0 0 0 0 1 1 1 0 1 0
2_7 0 0 1 1 0 0 1 0 1 0
2_58 0 1 0 0 1 0 1 1 1 1
2_59 0 0 0 1 0 1 1 1 1 0
2_56 1 0 0 1 0 0 0 1 1 1
2_57 1 1 1 1 0 1 0 1 1 0
2_54 1 0 0 1 1 0 0 1 0 1
2_55 1 0 1 0 0 0 0 1 1 1
2_52 1 1 0 1 0 0 1 1 1 0
2_53 1 0 1 0 1 0 1 0 1 0
2_50 1 0 1 0 1 1 1 0 0 1
2_51 0 1 0 0 0 1 0 0 1 0
2_38 0 0 0 1 1 0 1 1 1 0
2_39 1 1 1 0 1 1 0 0 0 0
2_34 0 0 1 1 1 0 1 0 0 1
2_35 1 1 1 0 0 0 0 1 0 1
2_36 1 1 0 1 0 0 1 0 1 1
2_37 0 0 1 0 0 0 1 1 0 1
2_30 0 1 0 0 1 1 0 0 0 0
2_31 1 0 1 0 0 1 0 0 1 0
2_32 0 0 1 1 1 1 1 1 0 0
2_33 1 0 1 0 0 0 0 1 0 0
2_49 0 1 1 1 0 0 0 0 0 1
2_48 0 1 0 1 1 1 0 0 1 0
2_41 1 1 0 1 1 0 0 0 1 1
2_40 0 1 0 1 1 1 0 0 0 0
2_43 0 0 0 0 1 0 1 1 0 1
2_42 0 1 1 0 0 0 1 1 1 1
2_45 0 0 0 1 0 1 0 0 0 0
2_44 1 0 1 1 0 0 1 0 1 0
2_47 0 0 1 1 0 1 0 0 0 0
2_46 1 1 0 1 1 0 1 1 0 0
2_29 0 0 0 1 1 0 1 1 1 0
2_28 0 0 0 1 1 1 1 0 0 1
2_27 1 1 0 0 0 1 0 1 1 1
2_26 1 1 0 1 1 1 0 1 0 0
2_25 0 0 1 1 0 1 1 0 0 1
2_24 0 1 1 0 0 1 0 0 1 0
2_23 0 0 1 0 1 0 0 0 1 1
2_22 1 0 0 0 1 1 0 1 1 0
2_21 0 0 1 1 1 1 0 1 0 1
2_20 1 0 1 0 1 0 0 1 0 1
2_18 0 1 1 0 1 1 0 1 0 0
2_19 0 1 1 1 0 0 1 1 1 1
2_12 1 1 0 0 0 0 1 0 0 1
2_13 1 1 0 0 1 1 0 0 1 1
2_10 1 1 0 0 0 0 1 1 0 0
2_11 0 0 1 1 1 0 0 0 1 1
2_16 0 1 1 0 1 0 0 1 1 0
2_17 1 0 0 0 1 1 0 0 0 1
2_14 0 0 1 0 0 1 1 0 1 0
2_15 0 0 1 1 1 0 0 0 0 1
2_92 1 1 1 0 0 1 1 0 1 0
2_93 1 1 0 1 0 0 1 1 0 0
2_90 1 0 1 1 1 1 1 0 0 1
2_91 0 1 1 1 0 0 1 1 0 0
2_96 1 0 1 1 0 0 0 0 0 0
2_97 0 0 1 1 0 0 1 1 0 0
2_94 0 0 0 0 0 0 1 1 1 0
2_95 1 1 0 1 1 1 0 1 0 0
2_98 0 0 0 0 0 0 1 1 1 1
2_99 0 0 1 0 1 0 1 1 0 0
