2_89 1 1 1 0 1 0 0 1 0 1
2_88 1 0 1 0 1 0 1 0 1 0
2_85 0 0 0 1 0 1 0 0 1 0
2_84 1 1 0 1 0 1 1 1 1 0
2_87 1 0 1 1 0 0 1 1 1 0
2_86 0 1 0 1 1 0 1 0 1 1
2_81 1 0 1 0 1 0 1 0 0 0
2_80 1 1 0 1 0 0 1 1 1 0
2_83 1 0 1 0 0 0 1 0 1 0
2_82 1 1 1 0 0 1 1 0 0 0
2_70 0 1 0 1 1 1 1 0 0 1
2_71 1 0 0 1 0 0 1 0 1 1
2_72 0 0 1 1 1 0 1 1 1 0
2_73 0 0 1 0 0 1 1 1 0 1
2_74 1 1 0 0 1 0 1 0 0 0
2_75 1 0 0 0 1 0 0 1 0 1
2_76 0 1 1 0 0 1 0 0 1 1
2_77 0 1 1 0 0 0 1 0 0 0
2_78 0 1 0 0 0 1 0 1 0 1
2_79 0 0 0 0 1 0 0 1 1 0
2_63 0 0 1 0 1 1 1 0 0 1
2_62 1 0 0 0 0 1 0 1 0 0
2_61 0 1 1 0 1 1 0 0 0 1
2_60 1 0 0 0 1 0 1 1 1 0
2_67 1 0 0 1 0 0 1 0 1 1
2_66 0 0 0 1 1 0 0 1 0 1
2_65 0 0 0 0 1 1 0 1 0 0
2_64 0 0 1 1 1 1 1 1 0 0
2_69 0 1 0 0 1 0 0 0 0 1
2_68 0 1 0 0 1 0 0 1 1 0
2_8 1 1 0 1 0 0 1 1 0 1
2_9 1 1 0 0 0 1 0 1 1 0
2_0 0 0 0 1 1 1 1 0 0 1
2_1 0 0 0 0 0 1 1 0 1 0
2_2 1 0 1 1 1 1 0 0 1 0
2_3 1 0 1 1 0 0 0 1 1 1
2_4 1 0 1 0 1 1 0 1 1 0
2_5 0 0 0 0 1 1 1 0 1 0
2_6 1 0 0 0 1 1 1 1 1 1
2_7 0 1 1 0 0 0 1 0 1 1
2_58 1 1 0 0 0 0 1 1 1 0
2_59 1 1 0 1 0 0 0 0 1 1
2_56 1 1 1 1 0 1 1 0 1 0
2_57 1 1 0 1 1 0 0 1 0 1
2_54 1 1 1 0 0 1 0 1 1 1
2_55 0 1 0 1 0 0 1 0 0 1
2_52 0 1 0 0 0 0 0 1 1 0
2_53 0 0 1 0 1 0 0 1 0 0
2_50 1 0 0 1 0 1 0 1 1 0
2_51 0 1 0 1 1 0 0 1 1 1
2_38 0 1 0 1 1 1 0 0 0 1
2_39 0 1 1 0 0 0 0 1 1 0
2_34 1 0 0 0 1 1 1 0 0 1
2_35 0 0 1 0 0 1 1 1 0 0
2_36 1 0 1 0 1 0 1 0 0 0
2_37 0 0 0 1 1 1 0 0 1 0
2_30 1 0 1 0 1 1 1 0 1 0
2_31 0 0 0 0 1 1 0 1 1 1
2_32 0 1 0 0 0 0 1 1 1 1
2_33 1 1 0 0 1 1 0 1 0 0
2_49 0 0 1 1 1 1 0 1 0 0
2_48 1 0 0 1 1 0 1 0 0 1
2_41 0 1 1 0 0 0 0 0 1 1
2_40 1 1 1 0 0 0 0 0 0 1
2_43 1 1 0 0 1 1 0 0 1 1
2_42 0 1 1 0 0 1 0 1 1 0
2_45 1 0 1 0 0 1 1 1 0 0
2_44 0 1 1 1 0 0 1 1 1 0
2_47 0 1 1 0 0 1 0 0 1 1
2_46 0 1 0 0 0 0 1 1 0 1
2_29 0 0 1 0 1 1 1 0 1 1
2_28 1 1 0 1 0 0 0 0 1 0
2_27 1 1 0 0 0 1 0 0 0 0
2_26 0 1 0 1 1 1 0 0 1 0
2_25 1 1 0 1 1 0 1 1 0 0
2_24 0 1 1 0 1 1 0 0 1 0
2_23 1 1 0 0 1 1 1 0 0 1
2_22 0 1 1 1 0 0 0 1 0 1
2_21 0 1 0 1 1 0 1 1 0 1
2_20 0 1 0 1 1 0 0 1 1 1
2_18 0 1 0 0 0 1 1 0 0 1
2_19 1 1 0 1 1 0 0 1 1 0
2_12 1 1 1 0 0 1 0 1 1 0
2_13 1 1 0 0 0 1 1 0 1 1
2_10 0 0 1 0 0 1 1 1 1 1
2_11 1 0 1 0 1 1 0 0 1 0
2_16 1 0 1 0 1 1 0 0 1 0
2_17 1 1 1 0 0 0 0 0 0 1
2_14 1 0 0 1 1 1 1 1 1 0
2_15 0 0 1 0 0 0 1 1 0 1
2_92 1 0 0 1 0 1 0 0 0 0
2_93 0 0 1 0 1 0 1 1 1 0
2_90 0 0 1 0 1 0 1 0 0 0
2_91 1 0 0 0 1 0 0 1 1 0
2_96 1 0 0 1 1 1 0 1 1 0
2_97 0 1 1 0 1 1 1 0 0 0
2_94 1 0 0 0 0 1 1 0 0 0
2_95 1 1 1 1 0 0 0 1 1 0
2_98 1 0 0 1 0 0 1 0 0 0
2_99 1 0 0 0 1 0 1 1 1 0
