4_78 0 0 0 1 1 1 1 0 1 1
4_79 1 0 1 0 1 0 0 1 0 0
4_76 1 0 1 0 1 0 0 0 1 1
4_77 1 1 1 1 0 0 0 0 0 0
4_74 1 1 1 1 0 0 0 0 0 0
4_75 0 1 1 1 1 0 0 1 0 1
4_72 1 1 1 0 0 0 1 0 0 1
4_73 1 0 0 0 1 1 1 1 1 1
4_70 1 1 0 1 1 0 0 0 1 1
4_71 0 1 1 0 0 1 1 1 0 0
4_8 0 1 0 1 0 0 0 0 0 1
4_9 1 1 0 0 1 1 1 0 0 1
4_2 1 0 1 0 1 1 1 0 0 0
4_3 0 0 0 0 1 1 1 1 0 1
4_0 1 1 0 0 1 0 1 1 0 0
4_1 0 0 0 1 1 1 0 0 0 0
4_6 1 1 1 0 0 1 0 1 1 0
4_7 0 1 1 0 0 0 1 1 0 1
4_4 0 0 0 1 1 1 0 1 0 1
4_5 1 0 0 1 1 1 0 1 1 0
4_69 1 1 0 0 1 1 1 1 0 0
4_68 1 1 1 1 0 1 0 1 0 0
4_61 0 1 0 0 1 1 0 1 0 1
4_60 0 1 1 0 0 0 1 1 0 1
4_63 1 0 1 0 0 0 0 1 0 1
4_62 0 0 0 1 1 0 0 1 1 0
4_65 1 1 1 0 0 0 0 1 1 0
4_64 0 1 0 1 0 0 1 1 0 1
4_67 0 0 1 0 0 0 1 1 1 1
4_66 0 1 0 1 1 1 1 1 1 0
4_18 1 0 1 1 1 1 0 0 1 0
4_19 1 1 0 1 1 0 0 0 0 1
4_14 0 1 1 1 1 0 0 0 1 1
4_15 1 1 0 1 1 0 0 1 1 0
4_16 1 0 0 0 1 0 0 1 1 1
4_17 0 0 0 0 0 0 1 1 1 1
4_10 1 0 0 1 1 0 0 1 1 0
4_11 0 0 0 1 0 0 1 1 1 0
4_12 0 0 1 1 0 1 1 0 1 1
4_13 1 0 0 1 0 1 1 0 1 0
4_94 0 0 0 0 1 0 1 1 0 1
4_95 1 1 1 0 1 0 1 0 1 0
4_96 1 1 1 1 0 1 0 1 0 1
4_97 0 1 0 1 1 1 1 1 1 0
4_90 1 1 1 1 0 0 0 1 0 1
4_91 1 0 1 0 1 0 1 1 0 0
4_92 0 1 0 1 0 1 0 1 1 0
4_93 1 1 0 0 1 0 0 1 0 1
4_98 0 1 0 0 1 0 1 1 0 0
4_99 0 1 1 0 0 1 1 1 0 0
4_87 0 1 0 0 0 1 1 0 1 1
4_86 0 1 1 1 1 1 1 1 0 0
4_85 1 1 0 1 0 0 0 1 0 1
4_84 1 1 1 1 0 0 0 0 1 0
4_83 0 1 0 0 0 1 1 1 0 0
4_82 1 1 1 1 0 0 1 0 1 0
4_81 0 1 1 1 0 1 0 1 1 0
4_80 1 0 1 1 1 0 0 0 0 0
4_89 1 0 0 0 1 1 1 0 0 1
4_88 1 1 0 0 0 0 0 1 1 1
4_38 0 1 1 1 1 1 1 0 0 1
4_39 1 1 0 0 1 0 1 1 0 1
4_32 0 0 1 0 1 0 1 1 1 0
4_33 1 0 1 1 0 1 0 0 0 0
4_30 0 1 0 1 1 1 0 0 1 1
4_31 0 0 1 1 0 1 0 1 1 1
4_36 0 0 0 1 0 1 1 0 1 1
4_37 1 0 1 0 1 1 1 0 0 1
4_34 0 0 1 0 1 1 1 0 0 1
4_35 1 0 0 0 0 1 1 0 0 0
4_25 0 1 0 0 1 1 1 0 0 0
4_24 1 0 1 1 1 1 1 1 0 0
4_27 0 0 0 0 1 1 0 1 1 1
4_26 1 1 1 0 0 1 0 1 1 1
4_21 0 0 1 0 0 1 0 1 0 1
4_20 1 0 1 0 0 1 0 1 0 1
4_23 1 1 0 0 1 1 0 1 1 1
4_22 0 0 0 0 0 0 1 1 1 1
4_29 0 1 1 1 0 1 0 1 1 1
4_28 1 0 0 0 0 0 1 1 0 1
4_50 1 1 0 1 1 1 0 1 0 0
4_51 0 1 0 1 0 1 0 0 0 1
4_52 0 0 0 1 1 0 1 1 1 1
4_53 0 1 1 0 0 1 0 1 0 1
4_54 1 1 0 0 0 1 0 1 0 1
4_55 1 1 1 0 0 1 1 0 0 1
4_56 0 0 0 0 0 0 0 1 1 1
4_57 1 1 0 0 0 0 0 1 0 1
4_58 0 1 0 0 1 1 0 1 1 1
4_59 1 0 0 0 1 1 1 0 0 1
4_43 1 1 0 1 1 0 0 1 1 0
4_42 0 0 1 1 0 0 0 1 0 0
4_41 1 0 1 0 0 0 1 1 1 0
4_40 0 1 0 1 0 1 1 0 1 0
4_47 1 1 1 1 0 1 1 0 0 0
4_46 0 1 1 1 1 1 1 0 0 0
4_45 0 1 0 0 0 1 1 1 0 1
4_44 1 1 1 1 0 0 0 0 1 1
4_49 1 1 1 0 0 0 0 1 1 0
4_48 0 0 0 1 0 1 0 0 1 1
